flight_id,airline,source,destination,departure_time,arrival_time,duration,is_overnight,calculated_duration_minutes,time_anomaly,duration_mismatch,duration_minutes,route_anomaly,duration_anomaly,is_valid
UK148,VISTARA,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0,False,132.0,False,False,132.0,False,False,True
AI210,AIR INDIA,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,157.0,False,157.0,False,False,157.0,False,False,True
6F093,INDIGO,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,231.0,False,231.0,False,False,231.0,False,False,True
SJ080,SPICEJET,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,115.0,False,115.0,False,False,115.0,False,False,True
SJ005,SPICEJET,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,81.0,False,81.0,False,False,81.0,False,False,True
6F040,INDIGO,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0,False,281.0,False,False,281.0,False,False,True
AI212,AIR INDIA,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0,False,282.0,False,False,282.0,False,False,True
AI154,AIR INDIA,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0,False,231.0,False,False,231.0,False,False,True
6F239,INDIGO,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,133.0,False,133.0,False,False,133.0,False,False,True
UK199,VISTARA,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0,False,211.0,False,False,211.0,False,False,True
6F218,INDIGO,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,227.0,False,227.0,False,False,227.0,False,False,True
6F011,INDIGO,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,120.0,False,120.0,False,False,120.0,False,False,True
UK106,VISTARA,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0,False,131.0,False,False,131.0,False,False,True
UK030,VISTARA,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0,False,267.0,False,False,267.0,False,False,True
6F090,INDIGO,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,252.0,False,252.0,False,False,252.0,False,False,True
AI184,AIR INDIA,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,120.0,False,120.0,False,False,120.0,False,False,True
SJ232,SPICEJET,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0,False,260.0,False,False,260.0,False,False,True
AI153,AIR INDIA,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,88.0,False,88.0,False,False,88.0,False,False,True
UK101,VISTARA,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0,False,163.0,False,False,163.0,False,False,True
6F200,INDIGO,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,287.0,False,287.0,False,False,287.0,False,False,True
6F162,INDIGO,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,174.0,False,174.0,False,False,174.0,False,False,True
SJ197,SPICEJET,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,164.0,False,164.0,False,False,164.0,False,False,True
AI174,AIR INDIA,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,136.0,False,136.0,False,False,136.0,False,False,True
UK090,VISTARA,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0,False,160.0,False,False,160.0,False,False,True
UK124,VISTARA,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0,False,154.0,False,False,154.0,False,False,True
AI239,AIR INDIA,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,194.0,False,194.0,False,False,194.0,False,False,True
UK002,VISTARA,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,False,292.0,False,False,292.0,False,False,True
SJ055,SPICEJET,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,219.0,False,219.0,False,False,219.0,False,False,True
UK132,VISTARA,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0,False,127.0,False,False,127.0,False,False,True
6F002,INDIGO,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,203.0,False,203.0,False,False,203.0,False,False,True
UK005,VISTARA,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0,False,252.0,False,False,252.0,False,False,True
6F258,INDIGO,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,175.0,False,175.0,False,False,175.0,False,False,True
SJ244,SPICEJET,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0,False,108.0,False,False,108.0,False,False,True
AI075,AIR INDIA,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,178.0,False,178.0,False,False,178.0,False,False,True
AI160,AIR INDIA,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,200.0,False,200.0,False,False,200.0,False,False,True
UK091,VISTARA,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0,False,234.0,False,False,234.0,False,False,True
UK195,VISTARA,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0,False,180.0,False,False,180.0,False,False,True
6F044,INDIGO,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,251.0,False,False,251.0,False,False,True
6F248,INDIGO,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,251.0,False,False,251.0,False,False,True
6F204,INDIGO,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,161.0,False,161.0,False,False,161.0,False,False,True
SJ092,SPICEJET,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0,False,277.0,False,False,277.0,False,False,True
AI119,AIR INDIA,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0,False,162.0,False,False,162.0,False,False,True
AI151,AIR INDIA,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0,False,56.0,False,False,56.0,False,False,True
UK107,VISTARA,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,False,76.0,False,False,76.0,False,False,True
SJ019,SPICEJET,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0,False,169.0,False,False,169.0,False,False,True
AI052,AIR INDIA,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,156.0,False,156.0,False,False,156.0,False,False,True
SJ177,SPICEJET,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0,False,273.0,False,False,273.0,False,False,True
6F215,INDIGO,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,270.0,False,270.0,False,False,270.0,False,False,True
AI223,AIR INDIA,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0,False,109.0,False,False,109.0,False,False,True
SJ069,SPICEJET,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0,False,84.0,False,False,84.0,False,False,True
6F198,INDIGO,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,299.0,False,299.0,False,False,299.0,False,False,True
AI093,AIR INDIA,BOM,BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,293.0,False,293.0,False,False,293.0,False,False,True
UK062,VISTARA,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,False,182.0,False,False,182.0,False,False,True
6F057,INDIGO,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,198.0,False,198.0,False,False,198.0,False,False,True
UK064,VISTARA,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,False,150.0,False,False,150.0,False,False,True
